FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2016 Budget
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100101,MAYOR,01001,Mayors Office,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,#NAME?,2008
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100101,MAYOR,01001,Mayors Office,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100101,MAYOR,01001,Mayors Office,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,#NAME?,950
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-6599
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,311844
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51010004,51,Personnel Services,PART TIME & TEMPORARY WAGES   ,#NAME?,96000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,50104
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51070003,51,Personnel Services,INDEMNITY ADMIN               ,#NAME?,100208
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,18106
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51130010,51,Personnel Services,MILEAGE REIMBURSEMENT         ,#NAME?,2800
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,4445
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,51510016,51,Personnel Services,MILEAGE REIMBURSEMENT NP      ,#NAME?,5000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52049001,52,Professional Services,EMPLOYEE TRAINING             ,#NAME?,9197
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52070010,52,Professional Services,TELEPHONE                     ,#NAME?,3500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52130001,52,Professional Services,MEMBERSHIPS                   ,#NAME?,250
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52130004,52,Professional Services,SUBSCRIPTIONS                 ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52280004,52,Professional Services,CHARGEBACK-IT                 ,#NAME?,44783
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52280007,52,Professional Services,CHARGEBACK-RISK MANAGEMENT    ,#NAME?,1210
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52280013,52,Professional Services,CHARGEBACK-PRINT SHOP         ,#NAME?,220
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52290010,52,Professional Services,CHARGEBACK-POSTAGE            ,#NAME?,2100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52310001,52,Professional Services,PRINTING & BINDING            ,#NAME?,100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52310004,52,Professional Services,POSTAGE                       ,#NAME?,300
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,#NAME?,1600
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,#NAME?,30960
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,#NAME?,2250
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,#NAME?,2220
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,#NAME?,1500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,53010016,53,Materials and Supplies,NON-CAPITAL FURNITURE & FIXTUR,#NAME?,250
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,010,Mayor and Council,0100201,CITY COUNCIL,01002,Council Support,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,#NAME?,3500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-538
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,25440
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,5011
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,1477
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,404
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,52280004,52,Professional Services,CHARGEBACK-IT                 ,#NAME?,144890
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400101,CITY MANAGER'S OFFICE,04001,City Managers Office,52280007,52,Professional Services,CHARGEBACK-RISK MANAGEMENT    ,#NAME?,18905
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-19087
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,894102
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,78912
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,60304
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51130004,51,Personnel Services,CAR ALLOWANCE                 ,#NAME?,20300
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,4966
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52130001,52,Professional Services,MEMBERSHIPS                   ,#NAME?,12500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52280013,52,Professional Services,CHARGEBACK-PRINT SHOP         ,#NAME?,875
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52290010,52,Professional Services,CHARGEBACK-POSTAGE            ,#NAME?,2566
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52290016,52,Professional Services,CHARGEBACK-COLOR COPIES       ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52550700,52,Professional Services,TRAINING/EDUCATION            ,#NAME?,9584
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,#NAME?,4800
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,#NAME?,9000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,#NAME?,3000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400201,CITY MANAGERS OFFICE,04002,Policy & Executive Leadership,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,#NAME?,1500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400202,CM LEGISLATIVE,04002,Policy & Executive Leadership,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-1858
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400202,CM LEGISLATIVE,04002,Policy & Executive Leadership,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,87132
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400202,CM LEGISLATIVE,04002,Policy & Executive Leadership,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,7516
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400202,CM LEGISLATIVE,04002,Policy & Executive Leadership,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,5779
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400202,CM LEGISLATIVE,04002,Policy & Executive Leadership,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,657
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400204,CM Office of Sustainability,04002,Policy & Executive Leadership,52040046,52,Professional Services,PROFESSIONAL SERVICES-OTHER   ,#NAME?,3862
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-15217
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,717624
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51010004,51,Personnel Services,PART TIME & TEMPORARY WAGES   ,#NAME?,53407
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,131523
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,43203
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51130010,51,Personnel Services,MILEAGE REIMBURSEMENT         ,#NAME?,150
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,13212
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52040046,52,Professional Services,PROFESSIONAL SERVICES-OTHER   ,#NAME?,40191
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52049001,52,Professional Services,EMPLOYEE TRAINING             ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52130001,52,Professional Services,MEMBERSHIPS                   ,#NAME?,1500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52130004,52,Professional Services,SUBSCRIPTIONS                 ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52280004,52,Professional Services,CHARGEBACK-IT                 ,#NAME?,133522
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52280013,52,Professional Services,CHARGEBACK-PRINT SHOP         ,#NAME?,28998
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52290010,52,Professional Services,CHARGEBACK-POSTAGE            ,#NAME?,2400
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52290016,52,Professional Services,CHARGEBACK-COLOR COPIES       ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52310001,52,Professional Services,PRINTING & BINDING            ,#NAME?,574
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,#NAME?,2000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,#NAME?,1625
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53010001,53,Materials and Supplies,OFFICE SUPPLIES               ,#NAME?,2985
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,#NAME?,1227
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53010016,53,Materials and Supplies,NON-CAPITAL FURNITURE & FIXTUR,#NAME?,880
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,#NAME?,1000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,#NAME?,100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400301,PUBLIC INFORMATION & MARKETING,04003,Public Information & Marketing,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,#NAME?,1320
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-2133
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,100152
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,13152
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,6516
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,1109
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,52310001,52,Professional Services,PRINTING & BINDING            ,#NAME?,100
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,53890004,53,Materials and Supplies,CLOTHING & OTHER              ,#NAME?,1400
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400302,CM EMPLOYEE COMMUNICATION,04003,Public Information & Marketing,53890010,53,Materials and Supplies,FUNDRAISING MATERIALS         ,#NAME?,500
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-4765
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,222672
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,20041
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,15689
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51130004,51,Personnel Services,CAR ALLOWANCE                 ,#NAME?,2320
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,1253
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,#NAME?,7000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400501,Economic Development,04005,COMMUNITY ENHANCEMENT,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,#NAME?,3000
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-2841
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,133796
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,#NAME?,16285
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,#NAME?,8188
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51130004,51,Personnel Services,CAR ALLOWANCE                 ,#NAME?,580
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400502,Community Development,04005,COMMUNITY ENHANCEMENT,51510004,51,Personnel Services,EMPLOYEE PARKING              ,#NAME?,1293
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,#NAME?,-2182
001,GENERAL FUND                  ,0001,GENERAL OPERATIONS-UASN       ,040,City Manager,0400503,Tourism Development,04005,COMMUNITY ENHANCEMENT,51010001,51,Personnel Services,SALARIES AND WAGES            ,#NAME?,101532
